employee_id,job_level,job_function,region,age,is_promo,is_men,perf_rank,tenure
4944,I5,Engineering,US1,35.0,1,1,5,2.5
4945,T7,G&A,US3,32.8,0,0,4,2.5
4946,T6,Engineering,US2,31.2,0,1,4,1.5
4948,I4,G&A,US3,28.5,0,0,3,2.5
4949,I7,Engineering,US2,34.3,0,1,3,2.0
4950,I4,Engineering,US2,30.6,0,1,3,3.6
4951,T6,S&O,US2,27.4,0,0,3,2.1
4952,I4,Engineering,US3,29.8,1,1,3,2.0
4953,I5,Engineering,US3,33.3,0,1,4,2.6
4955,I7,Engineering,US2,34.5,0,1,4,2.5
4957,T7,G&A,US1,33.2,0,1,4,4.6
4958,I7,Engineering,US3,28.7,0,1,4,1.9
4959,I4,Sales,US3,32.6,0,1,4,2.5
4961,T7,S&O,US2,34.9,1,0,5,2.6
4962,T6,Engineering,US1,28.7,0,1,3,2.6
4964,T9,Engineering,US1,27.7,0,0,4,4.6
4969,T6,Engineering,US1,33.4,0,1,3,2.6
4970,I6,Engineering,US2,31.8,0,1,5,2.5
4973,T6,CXI,US3,31.6,0,0,4,1.3
4975,I6,S&O,US4,31.3,0,0,3,2.5
4976,T9,CXI,US4,31.5,0,0,4,2.6
4977,I6,Product,US1,32.6,0,0,4,2.6
4978,T6,S&O,US1,29.1,1,1,4,2.6
4979,I5,Sales,US2,29.3,0,1,4,3.6
4981,I5,Engineering,US1,28.9,0,1,4,3.5
4984,I6,G&A,US3,30.4,0,0,5,2.5
4985,I4,CXI,US1,27.3,1,0,4,2.6
4987,I6,Sales,US2,31.8,0,1,4,1.5
4990,I4,CXI,US3,33.3,1,0,3,2.1
4991,T8,CXI,US1,30.1,0,1,3,1.7
4993,T8,Engineering,US3,30.9,0,1,5,2.5
4994,I5,Engineering,US2,30.3,0,1,4,2.0
4995,I6,CXI,US1,30.3,0,0,4,2.5
4996,I6,Engineering,US1,34.7,0,1,4,2.5
4998,I5,S&O,US3,28.1,0,0,4,1.6
4999,I7,Sales,US1,30.7,0,1,3,3.6
5003,I5,CXI,US1,27.4,0,0,4,3.6
5004,T8,Engineering,US2,33.6,0,1,3,2.1
5008,I7,S&O,US4,32.6,0,0,4,1.3
5009,I6,G&A,US3,32.8,0,0,3,1.0
5015,T6,Engineering,US2,28.5,0,1,5,4.5
5016,I5,Product,US3,34.2,0,1,4,1.2
5017,T8,S&O,US3,29.1,0,1,3,1.0
5018,I6,Engineering,US3,33.3,0,1,5,1.5
5021,T7,Engineering,US2,28.2,0,1,3,2.0
5023,T6,Sales,US2,31.6,0,1,3,2.6
5024,I6,Sales,US1,32.1,0,0,4,3.5
5025,T7,CXI,US1,31.0,0,0,3,2.6
5026,I6,Engineering,US2,28.3,0,1,3,2.1
5028,T7,Sales,US2,29.4,0,1,4,2.6
5029,I4,CXI,US2,29.5,0,0,3,1.9
5030,T9,Engineering,US1,28.5,0,1,4,1.4
5033,I5,Product,US1,30.6,0,1,4,2.6
5035,I6,G&A,US1,30.5,0,0,4,1.5
5038,I5,Engineering,US3,32.3,0,1,3,1.8
5041,T7,Engineering,US1,34.6,0,0,3,2.0
5043,I5,CXI,US1,28.6,0,0,4,1.7
5044,T6,Sales,US3,27.7,0,0,3,2.0
5047,T9,Sales,US2,33.4,0,1,3,3.5
5048,I4,Sales,US2,28.9,0,1,4,1.9
5049,T8,G&A,US3,27.6,0,0,3,2.1
5050,I5,Sales,US1,34.2,0,0,3,2.1
5051,T6,Engineering,US1,34.6,0,1,3,2.0
5055,I4,Engineering,US2,27.0,0,0,3,2.1
5056,I7,Engineering,US1,32.2,0,1,3,2.1
5057,I5,Sales,US1,32.6,0,0,5,3.6
5058,I6,Engineering,US2,27.9,0,0,3,3.6
5059,T7,CXI,US4,29.3,0,1,4,1.7
5061,I6,CXI,US4,33.2,0,1,5,2.1
5063,T9,G&A,US3,33.6,0,0,3,1.3
5064,T6,CXI,US1,33.4,0,0,3,1.3
5065,T6,S&O,US2,29.5,0,0,3,2.1
5067,I5,Sales,US3,31.9,0,0,3,1.4
5068,T8,G&A,US1,32.3,0,1,3,2.0
5071,I7,Sales,US2,28.3,0,0,5,1.6
5073,T6,Sales,US1,31.0,0,1,3,2.6
5075,I6,G&A,US1,27.8,0,0,3,2.6
5076,T6,Sales,US2,28.9,0,1,3,2.0
5078,I4,CXI,US4,27.4,0,0,3,2.1
5080,I7,G&A,US1,29.6,0,0,3,2.1
5082,I4,Product,US1,32.3,0,1,3,3.6
5092,I4,Product,US1,28.6,0,0,3,2.5
5094,I5,S&O,US2,30.6,0,0,3,1.4
5095,I4,S&O,US3,28.1,0,0,3,2.6
5099,I7,G&A,US2,33.4,1,0,3,2.1
5100,I5,G&A,US2,33.6,0,1,3,2.6
5101,I6,Sales,US2,32.0,0,0,3,2.5
5102,I7,Sales,US3,27.5,0,0,4,2.6
5103,T8,Sales,US4,30.9,0,0,3,2.0
5105,I7,Sales,US2,31.9,0,1,3,3.5
5106,I5,S&O,US1,33.0,1,0,4,2.6
5107,T6,CXI,US2,32.2,0,1,5,2.6
5109,I5,S&O,US1,28.2,0,0,5,1.7
5113,I4,Product,US3,31.2,1,0,5,3.6
5115,T8,G&A,US1,32.0,0,0,3,2.0
5116,I5,Sales,US4,27.6,0,0,3,1.7
5119,I5,Product,US1,32.6,0,1,4,1.1
5122,I4,CXI,US1,28.3,0,0,4,2.6
5123,T7,Sales,US1,34.3,0,0,4,2.5
5124,T7,S&O,US1,34.5,0,0,3,2.6
5125,T6,Engineering,US3,32.3,1,1,5,2.5
5127,T6,CXI,US1,31.8,0,0,5,3.6
5131,I6,Engineering,US2,30.3,0,1,5,2.1
5134,I4,Product,US1,27.5,0,1,4,2.6
5135,I5,CXI,US4,28.0,0,1,3,1.5
5136,T6,G&A,US3,34.2,0,0,3,2.0
5140,I5,Engineering,US1,33.3,0,1,4,1.0
5142,T9,Product,US1,30.4,0,1,5,2.5
5143,I4,Sales,US2,28.3,0,0,3,2.1
5145,T9,Sales,US2,30.0,0,1,3,2.0
5146,I4,S&O,US1,31.2,0,1,4,3.6
5147,I5,Engineering,US1,34.0,0,1,4,4.5
5148,T6,Engineering,US2,30.8,0,1,3,2.0
5149,T6,Engineering,US2,29.7,0,1,4,2.5
5150,T7,Sales,US1,30.0,0,1,4,2.5
5152,T8,Engineering,US1,28.9,0,1,3,2.6
5153,T7,G&A,US2,28.9,0,0,3,2.6
5154,I7,Engineering,US1,28.9,0,1,4,3.6
5156,I4,S&O,US2,34.9,0,0,3,2.0
5159,I5,S&O,US1,29.7,0,1,4,3.6
5161,T8,CXI,US3,30.6,0,0,4,2.6
5162,I6,S&O,US2,30.7,0,1,3,2.0
5163,T8,Engineering,US1,30.5,0,1,5,2.6
5164,T7,G&A,US1,32.9,0,0,4,3.5
5165,T7,Engineering,US3,34.2,0,0,3,1.7
5166,I4,Sales,US1,27.5,0,1,5,2.5
5168,T9,S&O,US2,30.2,0,1,4,2.6
5171,T6,CXI,US1,34.5,0,1,5,2.6
5172,I6,S&O,US3,28.5,0,0,3,2.1
5173,I6,Engineering,US1,30.4,0,1,5,2.1
5174,I4,Engineering,US4,34.3,0,1,4,1.2
5175,I4,Engineering,US3,28.6,0,1,3,4.5
5176,I4,Engineering,US2,28.4,0,0,5,1.2
5177,T6,Product,US3,27.3,0,1,3,2.6
5178,T9,Engineering,US4,28.0,0,0,3,4.5
5184,I5,CXI,US3,34.5,0,0,4,3.5
5186,I7,Product,US1,28.7,0,1,3,1.2
5190,T9,Engineering,US4,33.8,0,1,4,1.0
5193,I6,S&O,US2,27.0,0,0,3,3.5
5194,I7,G&A,US4,29.9,1,1,3,2.1
5195,I4,CXI,US2,29.2,0,1,4,3.5
5197,I4,CXI,US1,29.3,0,0,4,2.5
5198,T7,Product,US1,27.5,1,1,3,2.1
5199,I5,S&O,US1,32.1,0,0,4,2.6
5200,T8,Sales,US3,30.7,0,1,4,3.6
5202,I5,G&A,US4,33.0,0,0,3,2.0
5203,I5,G&A,US2,34.8,0,0,3,3.5
5204,T8,G&A,US3,30.6,0,0,4,1.9
5205,T6,Engineering,US4,33.3,0,1,3,1.4
5207,T6,Engineering,US2,29.5,1,0,4,2.5
5209,I5,S&O,US2,31.8,0,0,3,1.6
5210,I7,Engineering,US2,31.3,0,1,4,2.6
5213,I7,CXI,US3,32.6,0,1,3,2.0
5215,T8,S&O,US3,33.3,0,1,3,4.6
5216,I5,Engineering,US2,29.5,0,1,4,2.6
5217,I6,Engineering,US1,31.1,0,1,3,4.6
5218,I5,S&O,US1,32.7,0,0,5,1.7
5222,I4,Engineering,US4,33.0,0,1,3,3.6
5224,T7,S&O,US2,34.5,0,1,3,2.0
5225,T6,Engineering,US3,34.2,0,0,4,2.5
5226,T8,Engineering,US3,29.1,0,1,3,4.5
5227,I4,S&O,US4,27.8,0,1,4,2.6
5228,I5,Engineering,US1,28.7,0,1,3,2.0
5229,T8,Engineering,US3,33.4,1,1,4,2.5
5230,T8,Engineering,US3,34.0,0,1,4,2.5
5232,I5,CXI,US1,33.8,0,0,3,2.0
5233,I4,G&A,US1,34.1,0,0,3,2.6
5235,I7,Engineering,US3,31.4,0,1,3,2.6
5236,T6,Product,US1,28.5,1,1,4,3.5
5239,I4,Sales,US4,32.5,0,1,4,2.6
5241,I6,G&A,US1,27.4,0,1,3,2.1
5242,I6,Engineering,US2,27.3,0,1,3,2.1
5243,I4,Sales,US2,33.8,0,0,3,1.9
5244,I6,CXI,US2,29.9,0,0,4,1.7
5249,T6,G&A,US3,30.5,1,0,4,2.6
5252,I7,Product,US2,32.0,0,0,3,2.1
5253,I5,G&A,US2,27.7,1,0,5,4.5
5254,I7,Engineering,US1,32.8,0,1,4,1.9
5255,I4,Product,US2,34.7,0,1,3,1.5
5256,T7,G&A,US4,34.2,0,0,3,2.0
5259,I4,G&A,US2,34.2,1,0,4,2.5
5262,T7,CXI,US1,32.8,0,0,3,2.0
5268,I4,Engineering,US3,30.9,0,1,3,4.6
5269,T8,Product,US2,34.6,0,1,3,4.6
5270,T6,CXI,US2,33.9,0,0,3,2.1
5274,I6,Engineering,US1,28.2,1,1,4,4.5
5275,I4,S&O,US1,32.8,0,0,3,4.5
5276,I7,G&A,US2,33.9,0,0,4,2.5
5278,I6,Product,US2,30.4,0,1,5,4.6
5280,T7,Engineering,US4,31.0,0,1,3,2.0
5281,I7,CXI,US3,30.7,0,0,4,3.5
5282,T8,Engineering,US1,29.6,0,1,5,2.5
5283,I4,S&O,US1,27.4,0,0,3,2.1
5284,T7,S&O,US1,30.0,1,0,5,2.5
5287,I4,Engineering,US1,30.8,0,1,3,2.6
5293,I7,Product,US2,32.6,0,0,3,2.1
5294,I6,G&A,US3,31.3,0,0,3,1.2
5296,T6,Engineering,US4,27.1,0,1,4,1.3
5297,I7,Product,US3,34.0,0,1,5,3.5
5298,I5,Product,US1,32.2,0,0,3,1.1
5302,I6,Sales,US2,27.4,0,1,3,1.5
5310,I6,Engineering,US1,32.4,0,0,3,2.6
5311,T6,CXI,US1,34.3,0,0,3,2.0
5313,T7,Product,US4,32.7,0,0,4,4.6
5314,T8,Engineering,US2,32.4,0,1,5,2.1
5315,T6,S&O,US1,32.9,0,0,3,2.1
5316,T6,Engineering,US2,27.2,0,1,4,2.5
5318,T6,Product,US2,31.7,0,1,4,2.6
5319,I4,Engineering,US1,27.8,1,1,3,2.6
5320,I5,G&A,US2,32.7,0,1,4,2.6
5322,I6,S&O,US1,28.4,0,1,5,3.5
5323,I6,Product,US1,29.8,0,1,5,1.2
5326,T6,S&O,US2,31.9,0,0,3,1.1
5327,I7,Engineering,US2,27.5,0,1,5,2.5
5328,I5,S&O,US1,34.1,0,0,3,2.0
5329,T8,Engineering,US2,28.9,0,1,3,4.6
5330,I4,CXI,US3,29.8,0,0,5,1.3
5332,T7,CXI,US2,32.4,0,0,5,1.1
5333,T7,G&A,US4,33.8,0,0,3,2.1
5334,I4,CXI,US4,27.8,0,1,3,2.0
5335,I5,S&O,US1,30.5,0,1,3,2.1
5337,T6,Sales,US3,31.5,0,0,3,2.1
5340,I6,S&O,US2,29.3,0,0,3,1.6
5341,I4,Product,US1,28.6,0,0,3,2.1
5342,I4,S&O,US1,31.5,0,0,3,2.5
5344,I7,G&A,US1,29.2,0,0,3,1.3
5345,I7,Engineering,US3,30.7,0,1,5,2.6
5347,T9,Sales,US2,27.3,0,1,4,2.6
5349,T8,S&O,US1,33.9,0,0,4,3.5
5350,I4,Product,US3,33.3,0,0,3,2.0
5351,I7,CXI,US1,34.8,0,0,3,2.1
5353,T8,G&A,US2,30.6,0,1,3,2.0
5358,I5,S&O,US2,34.2,0,0,3,2.0
5360,I5,Sales,US2,33.2,0,0,4,2.6
5361,T9,Engineering,US2,34.9,0,1,4,1.3
5362,T6,Engineering,US2,27.8,0,1,4,4.5
5365,I6,CXI,US1,33.5,0,1,4,2.1
5366,I7,Product,US1,34.0,0,1,3,4.6
5367,I6,Engineering,US2,32.5,0,1,5,1.6
5368,I6,CXI,US4,28.7,0,0,4,2.0
5369,T6,Sales,US3,34.6,0,1,3,2.1
5372,I6,G&A,US1,29.9,0,0,3,2.5
5373,I4,Engineering,US1,28.3,0,1,3,1.6
5374,I6,Sales,US4,34.4,0,1,3,2.0
5375,I4,S&O,US3,33.6,0,1,3,1.9
5376,I5,S&O,US2,34.8,0,0,3,2.1
5377,T6,Engineering,US1,34.8,0,1,4,2.6
5379,T6,CXI,US1,27.8,0,0,4,2.6
5380,T6,S&O,US1,32.5,0,0,3,2.6
5382,I4,Product,US3,30.8,0,1,3,4.5
5384,I4,Sales,US2,33.0,0,1,3,2.1
5385,I6,Product,US3,28.1,0,1,3,2.5
5386,I5,CXI,US3,30.3,0,0,3,2.6
5389,T7,CXI,US4,32.7,0,0,3,2.0
5390,I5,Sales,US1,33.8,0,1,5,2.1
5393,T8,G&A,US3,27.6,0,0,5,3.5
5397,T8,Engineering,US2,34.8,0,1,3,2.6
5399,I7,S&O,US4,29.9,0,0,4,3.6
5401,I7,Engineering,US3,29.6,1,1,3,2.1
5402,I6,G&A,US2,29.2,0,0,3,2.1
5403,T6,Product,US1,34.8,0,1,5,3.5
5404,I5,CXI,US4,31.5,0,0,3,2.1
5406,I7,CXI,US2,34.6,1,0,3,4.5
5407,I7,Engineering,US1,33.3,0,1,3,4.5
5412,I5,Engineering,US3,32.0,0,1,4,4.6
5413,I4,G&A,US1,34.7,0,0,4,1.9
5414,I5,Product,US3,33.7,0,1,3,2.0
5416,I6,S&O,US3,32.7,0,1,3,2.0
5417,T6,Engineering,US1,29.5,0,1,4,2.6
5418,I6,CXI,US2,32.7,1,1,4,4.6
5419,I4,Sales,US2,33.0,0,1,3,1.0
5421,I6,G&A,US1,28.7,0,0,3,2.1
5422,I6,S&O,US4,32.3,0,0,3,2.5
5423,I4,CXI,US1,32.6,0,0,3,1.8
5426,T9,Engineering,US3,28.4,0,1,3,2.6
5430,T7,G&A,US4,34.1,0,0,3,2.6
5432,I4,Engineering,US1,34.1,1,1,3,2.0
5434,I7,Product,US2,29.5,1,0,4,2.0
5435,T7,Engineering,US4,30.0,0,1,3,2.0
5436,T6,Product,US1,29.9,0,1,3,2.0
5439,I5,Engineering,US1,34.4,0,1,3,1.9
5440,T6,Engineering,US1,32.4,0,1,4,1.3
5441,T6,CXI,US2,34.9,0,0,3,2.0
5446,T6,Sales,US3,31.9,0,1,3,4.5
5447,I6,Product,US3,30.8,0,0,4,1.9
5449,T6,G&A,US2,28.8,0,0,5,3.5
5451,T6,Sales,US1,34.0,0,1,3,3.6
5452,T6,Engineering,US2,29.4,0,1,4,3.6
5453,I6,CXI,US3,33.5,0,0,3,1.8
5454,T7,S&O,US2,31.7,0,0,3,1.5
5455,I6,Product,US3,30.2,1,1,3,4.5
5457,I4,CXI,US1,32.1,0,0,4,2.6
5458,I4,Engineering,US2,34.0,0,1,3,1.7
5462,I5,Product,US4,28.4,0,0,3,4.5
5463,I5,Engineering,US1,27.5,1,1,4,2.5
5466,I5,CXI,US1,31.7,0,0,3,2.0
5472,I6,CXI,US3,28.9,0,1,4,2.0
5473,I4,S&O,US4,31.0,0,1,4,1.8
5474,I5,CXI,US1,29.3,0,0,3,2.5
5476,T7,S&O,US1,33.0,0,0,4,1.7
5478,T7,Engineering,US1,31.0,0,1,3,2.1
5479,I4,CXI,US2,31.7,0,0,4,2.6
5481,I4,Engineering,US1,30.5,0,0,3,1.9
5482,I6,G&A,US2,32.7,0,0,5,2.5
5484,T7,CXI,US1,33.9,0,0,3,2.6
5485,I6,Product,US3,27.3,0,1,5,2.1
5486,I4,Engineering,US2,34.5,1,0,3,2.5
5488,I6,Sales,US1,34.7,0,1,4,1.4
5489,I6,G&A,US4,31.3,0,0,4,1.0
5493,I4,G&A,US2,28.1,1,0,4,3.6
5495,I5,Sales,US2,28.9,0,1,4,2.5
5496,T6,Engineering,US2,33.7,0,1,4,3.6
5497,I5,Sales,US3,27.7,1,0,4,2.6
5498,I7,G&A,US2,34.8,0,0,5,2.6
5499,I6,S&O,US1,30.3,0,0,4,2.6
5500,I5,Engineering,US2,33.6,0,1,4,2.5
5505,T9,Engineering,US1,32.8,0,1,3,2.1
5506,T6,Sales,US1,34.6,0,1,3,4.5
5507,T6,S&O,US3,30.6,0,0,3,2.6
5508,I6,Sales,US3,27.3,0,1,5,2.5
5513,I5,S&O,US2,27.0,0,1,5,1.1
5517,I4,Engineering,US3,27.1,1,1,5,2.6
5520,T7,S&O,US3,35.0,0,1,3,2.5
5522,T6,Sales,US2,30.7,0,0,4,1.4
5523,T7,Sales,US1,31.9,0,1,3,3.5
5524,I4,Engineering,US1,34.4,1,1,4,3.5
5525,I4,CXI,US4,34.9,0,0,4,4.5
5526,I4,Sales,US4,32.0,0,1,5,3.5
5527,I6,Sales,US1,34.1,0,0,3,2.5
5528,I5,Engineering,US1,32.0,0,1,3,2.6
5530,I4,S&O,US1,28.3,0,1,4,2.5
5531,I5,Engineering,US4,30.2,0,1,5,4.5
5532,I5,Product,US1,34.1,0,0,3,3.6
5534,T8,Sales,US4,29.3,0,1,4,1.3
5539,T7,CXI,US1,29.6,0,0,4,3.6
5541,I5,Engineering,US2,27.3,0,1,3,1.6
5544,I4,Product,US2,30.2,0,1,3,2.5
5546,T7,S&O,US1,28.2,0,0,4,1.7
5549,I7,Engineering,US3,33.0,0,1,3,1.5
5551,I7,G&A,US1,31.2,0,1,3,2.5
5553,I6,Engineering,US2,33.1,0,1,4,3.5
5554,I4,CXI,US2,28.1,0,0,3,1.8
5555,T9,CXI,US2,29.0,0,0,3,1.6
5556,T9,Engineering,US3,34.4,0,1,4,2.5
5557,I7,Sales,US3,27.1,0,1,3,1.3
5558,I5,Product,US2,30.1,0,1,4,2.6
5560,I6,S&O,US1,32.3,0,1,4,1.9
5562,I6,S&O,US2,32.7,0,0,4,1.8
5564,T6,Sales,US1,32.9,0,1,3,2.1
5567,T7,Engineering,US4,28.0,0,1,3,1.5
5570,I5,Product,US1,33.4,0,1,5,2.6
5572,I7,CXI,US1,27.1,0,0,5,2.6
5574,I4,CXI,US2,28.5,0,0,4,1.1
5575,T7,Sales,US1,33.9,0,0,3,2.1
5578,I4,Engineering,US2,30.5,0,1,3,2.0
5580,T6,CXI,US2,32.5,1,1,4,2.6
5582,I5,Product,US2,28.0,0,1,4,1.7
5583,T8,Product,US2,34.3,0,1,3,2.1
5584,I5,Engineering,US4,27.6,0,0,3,3.6
5586,I4,Product,US1,29.5,0,0,3,1.6
5588,T8,S&O,US4,31.7,0,1,5,2.5
5590,I4,S&O,US1,32.4,1,1,3,4.5
5591,T6,S&O,US2,27.5,0,0,4,2.6
5594,I4,G&A,US3,29.2,0,1,3,2.1
5597,I6,CXI,US4,33.3,0,0,3,2.1
5598,T8,Product,US1,31.0,0,1,3,2.1
5603,I4,Engineering,US3,34.9,0,1,3,2.1
5605,I5,Product,US2,28.5,0,1,3,2.0
5608,I4,S&O,US2,32.5,0,0,3,4.5
5611,T6,Sales,US2,27.7,0,1,3,2.1
5612,T9,Engineering,US1,30.2,0,1,3,2.5
5615,T6,Engineering,US4,32.3,0,1,3,3.6
5617,I6,G&A,US3,28.6,0,0,3,2.5
5619,I4,Product,US2,29.6,0,0,4,2.5
5622,T8,G&A,US1,33.5,0,0,3,4.5
5623,I6,Product,US1,27.1,0,1,3,1.7
5626,T9,Engineering,US2,34.4,0,1,4,3.6
5628,I6,Sales,US1,32.4,0,1,3,2.6
5630,I5,G&A,US4,27.8,0,1,3,2.6
5631,I4,Product,US2,27.3,0,1,4,2.5
5633,T9,Product,US1,28.5,0,1,5,1.0
5635,I4,Product,US2,31.1,0,1,5,2.5
5636,T6,CXI,US1,27.2,0,0,3,1.8
5637,I5,CXI,US2,31.3,0,0,3,3.6
5640,T7,Engineering,US2,33.0,0,1,4,3.6
5641,T7,Engineering,US2,27.1,0,1,3,4.6
5642,T6,G&A,US1,28.2,0,0,3,2.1
5643,I4,CXI,US1,34.9,0,1,5,2.6
5644,T7,S&O,US1,30.9,0,1,5,2.6
5647,I5,CXI,US1,29.3,0,0,5,3.6
5649,I7,CXI,US3,29.9,0,1,3,1.1
5650,I6,Product,US1,30.5,0,1,4,1.5
5651,I6,Engineering,US1,28.7,0,0,4,2.1
5652,I7,Engineering,US2,28.5,0,1,4,2.1
5653,I4,Product,US1,31.9,0,1,3,1.3
5655,I6,Sales,US4,34.1,1,0,3,2.5
5656,I4,Engineering,US2,32.3,0,1,5,2.5
5658,I7,CXI,US1,29.7,1,0,3,2.1
5661,I7,S&O,US1,33.3,0,1,3,4.5
5662,I5,CXI,US2,31.1,1,1,4,3.6
5665,T6,Product,US2,27.1,0,1,4,3.5
5667,I5,Engineering,US4,30.8,0,1,3,2.6
5668,I7,Product,US4,32.8,0,1,3,2.6
5671,T6,S&O,US3,33.8,0,1,4,2.5
5673,I5,CXI,US2,32.5,0,0,3,2.1
5674,I5,CXI,US4,31.1,0,0,3,3.6
5676,T6,CXI,US1,27.3,0,0,3,3.5
5678,I5,Engineering,US1,33.2,0,1,3,1.1
5679,T6,G&A,US2,28.2,0,0,3,1.1
5681,I4,Sales,US1,31.6,1,1,4,2.6
5682,I4,CXI,US1,33.4,0,0,4,2.5
5685,I7,Sales,US2,33.7,0,1,3,4.6
5686,I4,Product,US2,29.4,0,1,3,4.5
5689,I4,Product,US2,32.0,0,1,5,2.5
5691,T6,Engineering,US2,30.1,1,1,3,3.6
5692,T9,Engineering,US3,28.4,0,1,3,1.3
5693,I5,Product,US2,28.0,0,1,3,1.3
5696,I6,CXI,US2,33.1,0,0,3,2.0
5697,I5,S&O,US1,32.8,0,0,3,2.6
5698,T9,Engineering,US3,33.2,0,1,4,2.6
5699,I7,Product,US2,31.7,0,0,4,2.6
5701,T8,Engineering,US1,34.1,0,1,3,1.9
5702,T7,S&O,US3,29.5,0,0,3,2.0
5704,I5,S&O,US2,34.9,0,1,3,1.1
5705,T8,Engineering,US1,33.0,0,1,3,1.1
5707,T6,Sales,US4,33.1,0,1,4,2.6
5713,I4,Sales,US3,32.7,0,1,3,2.1
5716,T9,CXI,US1,33.5,0,1,3,1.0
5717,I6,Engineering,US3,30.5,0,0,3,1.4
5719,I4,S&O,US1,27.4,0,0,4,2.5
5721,T7,Product,US2,30.2,0,1,4,2.6
5722,T7,Engineering,US2,30.5,0,1,3,2.0
5724,T6,Engineering,US1,28.1,0,1,3,2.5
5725,I6,CXI,US2,29.0,0,0,4,1.9
5726,I5,G&A,US2,30.0,0,0,4,2.5
5728,I4,Engineering,US1,34.6,0,1,4,3.6
5729,T7,S&O,US2,30.1,0,0,3,1.2
5730,I4,CXI,US1,32.1,0,0,5,2.5
5731,I5,S&O,US1,30.9,1,0,3,2.6
5733,I4,Sales,US1,31.6,0,0,5,4.6
5734,I6,G&A,US2,33.5,0,0,4,4.5
5736,I4,G&A,US4,33.7,1,0,3,2.1
5737,T9,Engineering,US2,33.7,0,1,3,2.1
5738,T6,Engineering,US2,31.2,0,0,4,2.6
5739,I4,Product,US2,31.3,0,0,5,2.5
5741,I5,Engineering,US1,28.9,0,1,4,3.6
5742,T7,S&O,US1,32.7,0,1,5,1.0
5746,I4,S&O,US3,32.1,0,0,4,2.5
5749,I5,Engineering,US1,34.0,0,1,4,1.0
5750,I6,Sales,US1,29.6,0,0,4,2.0
5751,I6,Engineering,US3,30.1,0,1,4,1.6
5752,I6,Engineering,US1,29.6,0,1,5,1.9
5755,T8,Product,US1,34.9,0,0,4,2.5
5757,I5,Product,US4,27.5,0,0,4,2.5
5760,I4,Engineering,US1,34.5,0,0,4,4.5
5762,T6,S&O,US3,27.8,1,1,3,2.6
5766,I6,G&A,US4,27.8,0,0,3,1.5
5773,I6,Product,US3,31.9,0,1,4,4.5
5774,I6,S&O,US4,31.0,0,0,3,2.1
5775,T6,S&O,US2,34.6,0,0,3,2.6
5776,I7,S&O,US2,34.0,0,1,3,1.1
5777,I6,G&A,US2,34.4,0,0,4,2.5
5779,I6,G&A,US3,33.0,0,0,3,2.6
5780,I5,CXI,US1,30.2,1,0,3,2.0
5783,T8,Engineering,US3,30.8,0,1,3,2.1
5786,I5,G&A,US4,32.7,0,1,3,1.0
5787,I6,Engineering,US1,31.2,0,1,4,1.9
5788,I4,Product,US2,33.0,0,1,3,1.6
5789,I5,CXI,US3,34.2,0,1,4,3.5
5792,I5,S&O,US2,27.5,0,0,5,2.6
5794,I4,Sales,US3,30.1,0,1,3,2.5
5795,I5,S&O,US3,34.5,0,0,3,2.0
5799,I5,Product,US2,29.6,0,0,3,2.6
5801,T6,Sales,US1,32.8,0,1,3,2.1
5807,T6,Sales,US1,29.4,0,1,4,2.6
5808,I6,Sales,US1,29.4,0,1,4,2.5
5809,T6,Engineering,US3,34.5,1,1,3,4.5
5810,I4,Engineering,US2,29.7,0,1,3,1.2
5811,T8,Engineering,US1,30.8,0,1,4,2.6
5814,I5,Product,US3,33.7,0,0,3,3.5
5815,I5,Engineering,US2,32.0,0,1,3,2.1
5816,I4,CXI,US1,28.9,0,0,3,2.0
5817,T8,Product,US4,27.9,0,0,3,3.5
5818,I4,S&O,US1,30.9,0,1,4,1.1
5819,I5,CXI,US2,27.7,0,0,3,3.5
5821,T6,CXI,US1,30.1,0,0,3,4.5
5822,I7,CXI,US3,27.6,0,0,4,2.6
5823,I6,Product,US1,34.4,1,1,3,2.0
5824,I4,S&O,US2,30.5,0,0,3,2.0
5825,T8,Engineering,US1,31.3,0,1,5,4.5
5826,I4,Product,US2,29.1,0,0,4,2.5
5827,I4,Product,US1,29.0,0,1,3,2.1
5828,I4,Engineering,US2,32.5,0,1,3,2.6
5831,I6,Engineering,US1,27.8,0,1,4,1.7
5832,I7,G&A,US3,27.6,0,1,4,1.3
5834,I5,G&A,US1,29.8,0,1,3,2.1
5835,I6,S&O,US3,28.7,0,0,4,1.9
5836,I6,CXI,US3,34.3,0,0,5,1.7
5838,T8,S&O,US1,33.1,0,0,3,1.8
5839,I4,Sales,US1,31.7,1,1,3,2.1
5840,T6,CXI,US4,30.0,0,0,4,1.5
5843,I6,CXI,US2,29.4,0,1,3,2.5
5845,I7,S&O,US4,32.0,0,1,4,2.6
5849,I5,G&A,US1,27.6,0,0,3,2.1
5852,I4,S&O,US1,27.5,0,1,3,2.1
5853,T6,Engineering,US3,29.7,0,1,4,2.5
5858,T6,Sales,US1,29.7,0,1,4,1.3
5859,T7,S&O,US2,29.3,0,1,4,4.5
5862,I7,Engineering,US2,30.6,0,1,5,4.5
5866,I6,S&O,US2,27.0,0,0,3,2.0
5867,T7,Sales,US2,31.6,0,1,3,2.5
5871,T9,CXI,US1,33.9,0,0,5,2.5
5873,I5,S&O,US1,27.9,0,1,4,4.5
5875,T6,Engineering,US3,28.0,0,1,5,3.6
