employee_id,job_level,job_function,region,age,is_promo,job_role,job_rank,is_men,perf_rank,tenure
4871,I4,CXI,US2,34.9,1,I,4,0,4,2.1
4874,I4,Engineering,US1,31.1,0,I,4,1,5,2.0
4876,I6,CXI,US1,34.6,0,I,6,0,3,1.0
4877,I5,Engineering,US2,27.5,0,I,5,1,3,2.0
4880,I7,S&O,US1,33.7,0,I,7,1,3,3.0
4881,I6,Engineering,US3,31.5,0,I,6,1,3,3.0
4882,I4,CXI,US1,33.7,0,I,4,0,4,1.5
4884,I4,Product,US2,30.9,0,I,4,0,3,1.5
4886,I4,CXI,US1,28.2,0,I,4,1,4,4.0
4889,T7,Product,US1,29.9,0,T,7,1,4,1.0
4890,T8,Engineering,US1,27.1,0,T,8,1,3,1.1
4894,I5,Engineering,US4,30.2,0,I,5,0,3,2.1
4896,I6,G&A,US3,28.1,0,I,6,1,3,1.5
4897,I4,G&A,US2,28.4,0,I,4,0,4,2.0
4902,I4,Product,US4,31.2,0,I,4,0,4,3.0
4907,T6,Product,US1,33.6,0,T,6,1,3,1.5
4912,I6,Engineering,US2,32.6,0,I,6,1,3,3.0
4913,I5,Engineering,US4,32.1,0,I,5,1,3,2.1
4915,I4,Sales,US3,34.1,1,I,4,0,4,1.5
4916,T6,CXI,US2,30.4,0,T,6,0,4,2.1
4917,I4,CXI,US2,31.9,0,I,4,0,3,4.0
4920,I4,G&A,US1,29.4,0,I,4,0,3,4.1
4925,T6,Engineering,US2,28.9,0,T,6,1,4,3.1
4929,I7,Sales,US1,29.8,0,I,7,0,3,1.6
4932,I4,G&A,US1,29.0,1,I,4,0,5,2.1
4933,I4,Sales,US4,27.4,0,I,4,1,3,1.3
4939,I4,Engineering,US1,32.1,0,I,4,1,3,1.5
4941,I4,CXI,US1,28.8,0,I,4,0,3,1.5
4944,I5,Engineering,US1,35.0,1,I,5,1,5,2.0
4945,T7,G&A,US3,32.8,0,T,7,0,4,2.0
4946,T6,Engineering,US2,31.2,0,T,6,1,4,1.0
4948,I4,G&A,US3,28.5,0,I,4,0,3,2.0
4949,I7,Engineering,US2,34.3,0,I,7,1,3,1.5
4950,I4,Engineering,US2,30.6,0,I,4,1,3,3.1
4951,T6,S&O,US2,27.4,0,T,6,0,3,1.6
4952,I4,Engineering,US3,29.8,1,I,4,1,3,1.5
4953,I5,Engineering,US3,33.3,0,I,5,1,4,2.1
4955,I7,Engineering,US2,34.5,0,I,7,1,4,2.0
4957,T7,G&A,US1,33.2,0,T,7,1,4,4.1
4958,I7,Engineering,US3,28.7,0,I,7,1,4,1.4
4959,I4,Sales,US3,32.6,0,I,4,1,4,2.0
4961,T7,S&O,US2,34.9,1,T,7,0,5,2.1
4962,T6,Engineering,US1,28.7,0,T,6,1,3,2.1
4964,T9,Engineering,US1,27.7,0,T,9,0,4,4.1
4969,T6,Engineering,US1,33.4,0,T,6,1,3,2.1
4970,I6,Engineering,US2,31.8,0,I,6,1,5,2.0
4975,I6,S&O,US4,31.3,0,I,6,0,3,2.0
4976,T9,CXI,US4,31.5,0,T,9,0,4,2.1
4977,I6,Product,US1,32.6,0,I,6,0,4,2.1
4978,T6,S&O,US1,29.1,1,T,6,1,4,2.1
4979,I5,Sales,US2,29.3,0,I,5,1,4,3.1
4981,I5,Engineering,US1,28.9,0,I,5,1,4,3.0
4984,I6,G&A,US3,30.4,0,I,6,0,5,2.0
4985,I4,CXI,US1,27.3,1,I,4,0,4,2.1
4987,I6,Sales,US2,31.8,0,I,6,1,4,1.0
4990,I4,CXI,US3,33.3,1,I,4,0,3,1.6
4991,T8,CXI,US1,30.1,0,T,8,1,3,1.2
4993,T8,Engineering,US3,30.9,0,T,8,1,5,2.0
4994,I5,Engineering,US2,30.3,0,I,5,1,4,1.5
4995,I6,CXI,US1,30.3,0,I,6,0,4,2.0
4996,I6,Engineering,US1,34.7,0,I,6,1,4,2.0
4998,I5,S&O,US3,28.1,0,I,5,0,4,1.1
4999,I7,Sales,US1,30.7,0,I,7,1,3,3.1
5003,I5,CXI,US1,27.4,0,I,5,0,4,3.1
5004,T8,Engineering,US2,33.6,0,T,8,1,3,1.6
5015,T6,Engineering,US2,28.5,0,T,6,1,5,4.0
5018,I6,Engineering,US3,33.3,0,I,6,1,5,1.0
5021,T7,Engineering,US2,28.2,0,T,7,1,3,1.5
5023,T6,Sales,US2,31.6,0,T,6,1,3,2.1
5024,I6,Sales,US1,32.1,0,I,6,0,4,3.0
5025,T7,CXI,US1,31.0,0,T,7,0,3,2.1
5026,I6,Engineering,US2,28.3,0,I,6,1,3,1.6
5028,T7,Sales,US2,29.4,0,T,7,1,4,2.1
5029,I4,CXI,US2,29.5,0,I,4,0,3,1.4
5033,I5,Product,US1,30.6,0,I,5,1,4,2.1
5035,I6,G&A,US1,30.5,0,I,6,0,4,1.0
5038,I5,Engineering,US3,32.3,0,I,5,1,3,1.3
5041,T7,Engineering,US1,34.6,0,T,7,0,3,1.5
5043,I5,CXI,US1,28.6,0,I,5,0,4,1.2
5044,T6,Sales,US3,27.7,0,T,6,0,3,1.5
5047,T9,Sales,US2,33.4,0,T,9,1,3,3.0
5048,I4,Sales,US2,28.9,0,I,4,1,4,1.4
5049,T8,G&A,US3,27.6,0,T,8,0,3,1.6
5050,I5,Sales,US1,34.2,0,I,5,0,3,1.5
5051,T6,Engineering,US1,34.6,0,T,6,1,3,1.5
5055,I4,Engineering,US2,27.0,0,I,4,0,3,1.6
5056,I7,Engineering,US1,32.2,0,I,7,1,3,1.6
5057,I5,Sales,US1,32.6,0,I,5,0,5,3.1
5058,I6,Engineering,US2,27.9,0,I,6,0,3,3.0
5059,T7,CXI,US4,29.3,0,T,7,1,4,1.2
5061,I6,CXI,US4,33.2,0,I,6,1,5,1.6
5065,T6,S&O,US2,29.5,0,T,6,0,3,1.6
5068,T8,G&A,US1,32.3,0,T,8,1,3,1.5
5071,I7,Sales,US2,28.3,0,I,7,0,5,1.1
5073,T6,Sales,US1,31.0,0,T,6,1,3,2.1
5075,I6,G&A,US1,27.8,0,I,6,0,3,2.1
5076,T6,Sales,US2,28.9,0,T,6,1,3,1.5
5078,I4,CXI,US4,27.4,0,I,4,0,3,1.6
5080,I7,G&A,US1,29.6,0,I,7,0,3,1.6
5082,I4,Product,US1,32.3,0,I,4,1,3,3.1
5092,I4,Product,US1,28.6,0,I,4,0,3,2.0
5095,I4,S&O,US3,28.1,0,I,4,0,3,2.1
5099,I7,G&A,US2,33.4,1,I,7,0,3,1.6
5100,I5,G&A,US2,33.6,0,I,5,1,3,2.1
5101,I6,Sales,US2,32.0,0,I,6,0,3,2.0
5102,I7,Sales,US3,27.5,0,I,7,0,4,2.1
5103,T8,Sales,US4,30.9,0,T,8,0,3,1.5
5105,I7,Sales,US2,31.9,0,I,7,1,3,3.0
5106,I5,S&O,US1,33.0,1,I,5,0,4,2.1
5107,T6,CXI,US2,32.2,0,T,6,1,5,2.1
5109,I5,S&O,US1,28.2,0,I,5,0,5,1.2
5113,I4,Product,US3,31.2,1,I,4,0,5,3.0
5115,T8,G&A,US1,32.0,0,T,8,0,3,1.5
5116,I5,Sales,US4,27.6,0,I,5,0,3,1.2
5122,I4,CXI,US1,28.3,0,I,4,0,4,2.1
5123,T7,Sales,US1,34.3,0,T,7,0,4,2.0
5124,T7,S&O,US1,34.5,0,T,7,0,3,2.1
5125,T6,Engineering,US3,32.3,1,T,6,1,5,2.0
5127,T6,CXI,US1,31.8,0,T,6,0,5,3.1
5131,I6,Engineering,US2,30.3,0,I,6,1,5,1.6
5134,I4,Product,US1,27.5,0,I,4,1,4,2.1
5135,I5,CXI,US4,28.0,0,I,5,1,3,1.0
5136,T6,G&A,US3,34.2,0,T,6,0,3,1.5
5142,T9,Product,US1,30.4,0,T,9,1,5,2.0
5143,I4,Sales,US2,28.3,0,I,4,0,3,1.6
5145,T9,Sales,US2,30.0,0,T,9,1,3,1.5
5146,I4,S&O,US1,31.2,0,I,4,1,4,3.1
5147,I5,Engineering,US1,34.0,0,I,5,1,4,4.0
5148,T6,Engineering,US2,30.8,0,T,6,1,3,1.5
5149,T6,Engineering,US2,29.7,0,T,6,1,4,2.0
5150,T7,Sales,US1,30.0,0,T,7,1,4,2.0
5152,T8,Engineering,US1,28.9,0,T,8,1,3,2.1
5153,T7,G&A,US2,28.9,0,T,7,0,3,2.1
5154,I7,Engineering,US1,28.9,0,I,7,1,4,3.1
5156,I4,S&O,US2,34.9,0,I,4,0,3,1.5
5159,I5,S&O,US1,29.7,0,I,5,1,4,3.1
5161,T8,CXI,US3,30.6,0,T,8,0,4,2.1
5162,I6,S&O,US2,30.7,0,I,6,1,3,1.5
5163,T8,Engineering,US1,30.5,0,T,8,1,5,2.1
5164,T7,G&A,US1,32.9,0,T,7,0,4,3.0
5165,T7,Engineering,US3,34.2,0,T,7,0,3,1.2
5166,I4,Sales,US1,27.5,0,I,4,1,5,2.0
5168,T9,S&O,US2,30.2,0,T,9,1,4,2.1
5171,T6,CXI,US1,34.5,0,T,6,1,5,2.1
5172,I6,S&O,US3,28.5,0,I,6,0,3,1.6
5173,I6,Engineering,US1,30.4,0,I,6,1,5,1.6
5175,I4,Engineering,US3,28.6,0,I,4,1,3,4.0
5177,T6,Product,US3,27.3,0,T,6,1,3,2.1
5178,T9,Engineering,US4,28.0,0,T,9,0,3,4.0
5184,I5,CXI,US3,34.5,0,I,5,0,4,3.0
5193,I6,S&O,US2,27.0,0,I,6,0,3,3.0
5194,I7,G&A,US4,29.9,1,I,7,1,3,1.5
5195,I4,CXI,US2,29.2,0,I,4,1,4,3.0
5197,I4,CXI,US1,29.3,0,I,4,0,4,2.0
5198,T7,Product,US1,27.5,1,T,7,1,3,1.6
5199,I5,S&O,US1,32.1,0,I,5,0,4,2.1
5200,T8,Sales,US3,30.7,0,T,8,1,4,3.0
5202,I5,G&A,US4,33.0,0,I,5,0,3,1.5
5203,I5,G&A,US2,34.8,0,I,5,0,3,3.0
5204,T8,G&A,US3,30.6,0,T,8,0,4,1.4
5207,T6,Engineering,US2,29.5,1,T,6,0,4,2.0
5209,I5,S&O,US2,31.8,0,I,5,0,3,1.1
5210,I7,Engineering,US2,31.3,0,I,7,1,4,2.1
5213,I7,CXI,US3,32.6,0,I,7,1,3,1.5
5215,T8,S&O,US3,33.3,0,T,8,1,3,4.1
5216,I5,Engineering,US2,29.5,0,I,5,1,4,2.1
5217,I6,Engineering,US1,31.1,0,I,6,1,3,4.0
5218,I5,S&O,US1,32.7,0,I,5,0,5,1.2
5222,I4,Engineering,US4,33.0,0,I,4,1,3,3.1
5224,T7,S&O,US2,34.5,0,T,7,1,3,1.5
5225,T6,Engineering,US3,34.2,0,T,6,0,4,2.0
5226,T8,Engineering,US3,29.1,0,T,8,1,3,4.0
5227,I4,S&O,US4,27.8,0,I,4,1,4,2.1
5228,I5,Engineering,US1,28.7,0,I,5,1,3,1.5
5229,T8,Engineering,US3,33.4,1,T,8,1,4,2.0
5230,T8,Engineering,US3,34.0,0,T,8,1,4,2.0
5232,I5,CXI,US1,33.8,0,I,5,0,3,1.5
5233,I4,G&A,US1,34.1,0,I,4,0,3,2.1
5235,I7,Engineering,US3,31.4,0,I,7,1,3,2.1
5236,T6,Product,US1,28.5,1,T,6,1,4,3.0
5239,I4,Sales,US4,32.5,0,I,4,1,4,2.1
5241,I6,G&A,US1,27.4,0,I,6,1,3,1.6
5242,I6,Engineering,US2,27.3,0,I,6,1,3,1.6
5243,I4,Sales,US2,33.8,0,I,4,0,3,1.4
5244,I6,CXI,US2,29.9,0,I,6,0,4,1.2
5249,T6,G&A,US3,30.5,1,T,6,0,4,2.1
5252,I7,Product,US2,32.0,0,I,7,0,3,1.6
5253,I5,G&A,US2,27.7,1,I,5,0,5,4.0
5254,I7,Engineering,US1,32.8,0,I,7,1,4,1.3
5255,I4,Product,US2,34.7,0,I,4,1,3,1.0
5256,T7,G&A,US4,34.2,0,T,7,0,3,1.5
5259,I4,G&A,US2,34.2,1,I,4,0,4,2.0
5262,T7,CXI,US1,32.8,0,T,7,0,3,1.5
5268,I4,Engineering,US3,30.9,0,I,4,1,3,4.1
5269,T8,Product,US2,34.6,0,T,8,1,3,4.1
5270,T6,CXI,US2,33.9,0,T,6,0,3,1.5
5274,I6,Engineering,US1,28.2,1,I,6,1,4,4.0
5275,I4,S&O,US1,32.8,0,I,4,0,3,4.0
5276,I7,G&A,US2,33.9,0,I,7,0,4,2.0
5278,I6,Product,US2,30.4,0,I,6,1,5,4.1
5280,T7,Engineering,US4,31.0,0,T,7,1,3,1.5
5281,I7,CXI,US3,30.7,0,I,7,0,4,3.0
5282,T8,Engineering,US1,29.6,0,T,8,1,5,2.0
5283,I4,S&O,US1,27.4,0,I,4,0,3,1.6
5284,T7,S&O,US1,30.0,1,T,7,0,5,2.0
5287,I4,Engineering,US1,30.8,0,I,4,1,3,2.1
5293,I7,Product,US2,32.6,0,I,7,0,3,1.6
5297,I7,Product,US3,34.0,0,I,7,1,5,3.0
5302,I6,Sales,US2,27.4,0,I,6,1,3,1.0
5310,I6,Engineering,US1,32.4,0,I,6,0,3,2.1
5311,T6,CXI,US1,34.3,0,T,6,0,3,1.5
5313,T7,Product,US4,32.7,0,T,7,0,4,4.1
5314,T8,Engineering,US2,32.4,0,T,8,1,5,1.6
5315,T6,S&O,US1,32.9,0,T,6,0,3,1.6
5316,T6,Engineering,US2,27.2,0,T,6,1,4,2.0
5318,T6,Product,US2,31.7,0,T,6,1,4,2.1
5319,I4,Engineering,US1,27.8,1,I,4,1,3,2.1
5320,I5,G&A,US2,32.7,0,I,5,1,4,2.1
5322,I6,S&O,US1,28.4,0,I,6,1,5,3.0
5327,I7,Engineering,US2,27.5,0,I,7,1,5,2.0
5328,I5,S&O,US1,34.1,0,I,5,0,3,1.5
5329,T8,Engineering,US2,28.9,0,T,8,1,3,4.0
5333,T7,G&A,US4,33.8,0,T,7,0,3,1.6
5334,I4,CXI,US4,27.8,0,I,4,1,3,1.5
5335,I5,S&O,US1,30.5,0,I,5,1,3,1.6
5337,T6,Sales,US3,31.5,0,T,6,0,3,1.6
5340,I6,S&O,US2,29.3,0,I,6,0,3,1.1
5341,I4,Product,US1,28.6,0,I,4,0,3,1.6
5342,I4,S&O,US1,31.5,0,I,4,0,3,2.0
5345,I7,Engineering,US3,30.7,0,I,7,1,5,2.1
5347,T9,Sales,US2,27.3,0,T,9,1,4,2.1
5349,T8,S&O,US1,33.9,0,T,8,0,4,3.0
5350,I4,Product,US3,33.3,0,I,4,0,3,1.5
5351,I7,CXI,US1,34.8,0,I,7,0,3,1.6
5353,T8,G&A,US2,30.6,0,T,8,1,3,1.5
5358,I5,S&O,US2,34.2,0,I,5,0,3,1.5
5360,I5,Sales,US2,33.2,0,I,5,0,4,2.1
5362,T6,Engineering,US2,27.8,0,T,6,1,4,4.0
5365,I6,CXI,US1,33.5,0,I,6,1,4,1.5
5366,I7,Product,US1,34.0,0,I,7,1,3,4.1
5367,I6,Engineering,US2,32.5,0,I,6,1,5,1.1
5368,I6,CXI,US4,28.7,0,I,6,0,4,1.5
5369,T6,Sales,US3,34.6,0,T,6,1,3,1.6
5372,I6,G&A,US1,29.9,0,I,6,0,3,2.0
5373,I4,Engineering,US1,28.3,0,I,4,1,3,1.1
5374,I6,Sales,US4,34.4,0,I,6,1,3,1.5
5375,I4,S&O,US3,33.6,0,I,4,1,3,1.4
5376,I5,S&O,US2,34.8,0,I,5,0,3,1.6
5377,T6,Engineering,US1,34.8,0,T,6,1,4,2.1
5379,T6,CXI,US1,27.8,0,T,6,0,4,2.1
5380,T6,S&O,US1,32.5,0,T,6,0,3,2.1
5382,I4,Product,US3,30.8,0,I,4,1,3,4.0
5384,I4,Sales,US2,33.0,0,I,4,1,3,1.6
5385,I6,Product,US3,28.1,0,I,6,1,3,2.0
5386,I5,CXI,US3,30.3,0,I,5,0,3,2.1
5389,T7,CXI,US4,32.7,0,T,7,0,3,1.5
5390,I5,Sales,US1,33.8,0,I,5,1,5,1.6
5393,T8,G&A,US3,27.6,0,T,8,0,5,3.0
5397,T8,Engineering,US2,34.8,0,T,8,1,3,2.1
5399,I7,S&O,US4,29.9,0,I,7,0,4,3.1
5401,I7,Engineering,US3,29.6,1,I,7,1,3,1.6
5402,I6,G&A,US2,29.2,0,I,6,0,3,1.6
5403,T6,Product,US1,34.8,0,T,6,1,5,3.0
5404,I5,CXI,US4,31.5,0,I,5,0,3,1.6
5406,I7,CXI,US2,34.6,1,I,7,0,3,4.0
5407,I7,Engineering,US1,33.3,0,I,7,1,3,4.0
5412,I5,Engineering,US3,32.0,0,I,5,1,4,4.0
5413,I4,G&A,US1,34.7,0,I,4,0,4,1.4
5414,I5,Product,US3,33.7,0,I,5,1,3,1.5
5416,I6,S&O,US3,32.7,0,I,6,1,3,1.5
5417,T6,Engineering,US1,29.5,0,T,6,1,4,2.1
5418,I6,CXI,US2,32.7,1,I,6,1,4,4.1
5421,I6,G&A,US1,28.7,0,I,6,0,3,1.5
5422,I6,S&O,US4,32.3,0,I,6,0,3,2.0
5423,I4,CXI,US1,32.6,0,I,4,0,3,1.3
5426,T9,Engineering,US3,28.4,0,T,9,1,3,2.1
5430,T7,G&A,US4,34.1,0,T,7,0,3,2.1
5432,I4,Engineering,US1,34.1,1,I,4,1,3,1.5
5434,I7,Product,US2,29.5,1,I,7,0,4,1.5
5435,T7,Engineering,US4,30.0,0,T,7,1,3,1.5
5436,T6,Product,US1,29.9,0,T,6,1,3,1.5
5439,I5,Engineering,US1,34.4,0,I,5,1,3,1.4
5441,T6,CXI,US2,34.9,0,T,6,0,3,1.5
5446,T6,Sales,US3,31.9,0,T,6,1,3,4.0
5447,I6,Product,US3,30.8,0,I,6,0,4,1.4
5449,T6,G&A,US2,28.8,0,T,6,0,5,3.0
5451,T6,Sales,US1,34.0,0,T,6,1,3,3.1
5452,T6,Engineering,US2,29.4,0,T,6,1,4,3.0
5453,I6,CXI,US3,33.5,0,I,6,0,3,1.3
5454,T7,S&O,US2,31.7,0,T,7,0,3,1.0
5455,I6,Product,US3,30.2,1,I,6,1,3,4.0
5457,I4,CXI,US1,32.1,0,I,4,0,4,2.1
5458,I4,Engineering,US2,34.0,0,I,4,1,3,1.1
5462,I5,Product,US4,28.4,0,I,5,0,3,4.0
5463,I5,Engineering,US1,27.5,1,I,5,1,4,2.0
5466,I5,CXI,US1,31.7,0,I,5,0,3,1.5
5472,I6,CXI,US3,28.9,0,I,6,1,4,1.5
5473,I4,S&O,US4,31.0,0,I,4,1,4,1.3
5474,I5,CXI,US1,29.3,0,I,5,0,3,2.0
5476,T7,S&O,US1,33.0,0,T,7,0,4,1.2
5478,T7,Engineering,US1,31.0,0,T,7,1,3,1.6
5479,I4,CXI,US2,31.7,0,I,4,0,4,2.1
5481,I4,Engineering,US1,30.5,0,I,4,0,3,1.4
5482,I6,G&A,US2,32.7,0,I,6,0,5,2.0
5484,T7,CXI,US1,33.9,0,T,7,0,3,2.1
5485,I6,Product,US3,27.3,0,I,6,1,5,1.5
5486,I4,Engineering,US2,34.5,1,I,4,0,3,2.0
5493,I4,G&A,US2,28.1,1,I,4,0,4,3.1
5495,I5,Sales,US2,28.9,0,I,5,1,4,2.0
5496,T6,Engineering,US2,33.7,0,T,6,1,4,3.1
5497,I5,Sales,US3,27.7,1,I,5,0,4,2.1
5498,I7,G&A,US2,34.8,0,I,7,0,5,2.1
5499,I6,S&O,US1,30.3,0,I,6,0,4,2.1
5500,I5,Engineering,US2,33.6,0,I,5,1,4,2.0
5505,T9,Engineering,US1,32.8,0,T,9,1,3,1.6
5506,T6,Sales,US1,34.6,0,T,6,1,3,4.0
5507,T6,S&O,US3,30.6,0,T,6,0,3,2.1
5508,I6,Sales,US3,27.3,0,I,6,1,5,2.0
5517,I4,Engineering,US3,27.1,1,I,4,1,5,2.1
5520,T7,S&O,US3,35.0,0,T,7,1,3,2.0
5523,T7,Sales,US1,31.9,0,T,7,1,3,3.0
5524,I4,Engineering,US1,34.4,1,I,4,1,4,3.0
5525,I4,CXI,US4,34.9,0,I,4,0,4,4.0
5526,I4,Sales,US4,32.0,0,I,4,1,5,3.0
5527,I6,Sales,US1,34.1,0,I,6,0,3,2.0
5528,I5,Engineering,US1,32.0,0,I,5,1,3,2.1
5530,I4,S&O,US1,28.3,0,I,4,1,4,2.0
5531,I5,Engineering,US4,30.2,0,I,5,1,5,4.0
5532,I5,Product,US1,34.1,0,I,5,0,3,3.1
5539,T7,CXI,US1,29.6,0,T,7,0,4,3.1
5541,I5,Engineering,US2,27.3,0,I,5,1,3,1.1
5544,I4,Product,US2,30.2,0,I,4,1,3,2.0
5546,T7,S&O,US1,28.2,0,T,7,0,4,1.2
5549,I7,Engineering,US3,33.0,0,I,7,1,3,1.0
5551,I7,G&A,US1,31.2,0,I,7,1,3,2.0
5553,I6,Engineering,US2,33.1,0,I,6,1,4,3.0
5554,I4,CXI,US2,28.1,0,I,4,0,3,1.3
5555,T9,CXI,US2,29.0,0,T,9,0,3,1.1
5556,T9,Engineering,US3,34.4,0,T,9,1,4,2.0
5558,I5,Product,US2,30.1,0,I,5,1,4,2.1
5560,I6,S&O,US1,32.3,0,I,6,1,4,1.4
5562,I6,S&O,US2,32.7,0,I,6,0,4,1.3
5564,T6,Sales,US1,32.9,0,T,6,1,3,1.6
5567,T7,Engineering,US4,28.0,0,T,7,1,3,1.0
5570,I5,Product,US1,33.4,0,I,5,1,5,2.1
5572,I7,CXI,US1,27.1,0,I,7,0,5,2.1
5575,T7,Sales,US1,33.9,0,T,7,0,3,1.5
5578,I4,Engineering,US2,30.5,0,I,4,1,3,1.5
5580,T6,CXI,US2,32.5,1,T,6,1,4,2.1
5582,I5,Product,US2,28.0,0,I,5,1,4,1.2
5583,T8,Product,US2,34.3,0,T,8,1,3,1.6
5584,I5,Engineering,US4,27.6,0,I,5,0,3,3.0
5586,I4,Product,US1,29.5,0,I,4,0,3,1.1
5588,T8,S&O,US4,31.7,0,T,8,1,5,2.0
5590,I4,S&O,US1,32.4,1,I,4,1,3,4.0
5591,T6,S&O,US2,27.5,0,T,6,0,4,2.1
5594,I4,G&A,US3,29.2,0,I,4,1,3,1.6
5597,I6,CXI,US4,33.3,0,I,6,0,3,1.6
5598,T8,Product,US1,31.0,0,T,8,1,3,1.6
5603,I4,Engineering,US3,34.9,0,I,4,1,3,1.6
5605,I5,Product,US2,28.5,0,I,5,1,3,1.5
5608,I4,S&O,US2,32.5,0,I,4,0,3,4.0
5611,T6,Sales,US2,27.7,0,T,6,1,3,1.6
5612,T9,Engineering,US1,30.2,0,T,9,1,3,2.0
5615,T6,Engineering,US4,32.3,0,T,6,1,3,3.0
5617,I6,G&A,US3,28.6,0,I,6,0,3,2.0
5619,I4,Product,US2,29.6,0,I,4,0,4,2.0
5622,T8,G&A,US1,33.5,0,T,8,0,3,4.0
5623,I6,Product,US1,27.1,0,I,6,1,3,1.2
5626,T9,Engineering,US2,34.4,0,T,9,1,4,3.1
5628,I6,Sales,US1,32.4,0,I,6,1,3,2.1
5630,I5,G&A,US4,27.8,0,I,5,1,3,2.1
5631,I4,Product,US2,27.3,0,I,4,1,4,2.0
5635,I4,Product,US2,31.1,0,I,4,1,5,2.0
5636,T6,CXI,US1,27.2,0,T,6,0,3,1.3
5637,I5,CXI,US2,31.3,0,I,5,0,3,3.1
5640,T7,Engineering,US2,33.0,0,T,7,1,4,3.0
5641,T7,Engineering,US2,27.1,0,T,7,1,3,4.1
5642,T6,G&A,US1,28.2,0,T,6,0,3,1.6
5643,I4,CXI,US1,34.9,0,I,4,1,5,2.1
5644,T7,S&O,US1,30.9,0,T,7,1,5,2.1
5647,I5,CXI,US1,29.3,0,I,5,0,5,3.1
5650,I6,Product,US1,30.5,0,I,6,1,4,1.0
5651,I6,Engineering,US1,28.7,0,I,6,0,4,1.6
5652,I7,Engineering,US2,28.5,0,I,7,1,4,1.5
5655,I6,Sales,US4,34.1,1,I,6,0,3,2.0
5656,I4,Engineering,US2,32.3,0,I,4,1,5,2.0
5658,I7,CXI,US1,29.7,1,I,7,0,3,1.5
5661,I7,S&O,US1,33.3,0,I,7,1,3,4.0
5662,I5,CXI,US2,31.1,1,I,5,1,4,3.1
5665,T6,Product,US2,27.1,0,T,6,1,4,3.0
5667,I5,Engineering,US4,30.8,0,I,5,1,3,2.1
5668,I7,Product,US4,32.8,0,I,7,1,3,2.1
5671,T6,S&O,US3,33.8,0,T,6,1,4,2.0
5673,I5,CXI,US2,32.5,0,I,5,0,3,1.6
5674,I5,CXI,US4,31.1,0,I,5,0,3,3.1
5676,T6,CXI,US1,27.3,0,T,6,0,3,3.0
5681,I4,Sales,US1,31.6,1,I,4,1,4,2.1
5682,I4,CXI,US1,33.4,0,I,4,0,4,2.0
5685,I7,Sales,US2,33.7,0,I,7,1,3,4.1
5686,I4,Product,US2,29.4,0,I,4,1,3,4.0
5689,I4,Product,US2,32.0,0,I,4,1,5,2.0
5691,T6,Engineering,US2,30.1,1,T,6,1,3,3.0
5696,I6,CXI,US2,33.1,0,I,6,0,3,1.5
5697,I5,S&O,US1,32.8,0,I,5,0,3,2.1
5698,T9,Engineering,US3,33.2,0,T,9,1,4,2.1
5699,I7,Product,US2,31.7,0,I,7,0,4,2.1
5701,T8,Engineering,US1,34.1,0,T,8,1,3,1.4
5702,T7,S&O,US3,29.5,0,T,7,0,3,1.5
5707,T6,Sales,US4,33.1,0,T,6,1,4,2.1
5713,I4,Sales,US3,32.7,0,I,4,1,3,1.6
5719,I4,S&O,US1,27.4,0,I,4,0,4,2.0
5721,T7,Product,US2,30.2,0,T,7,1,4,2.1
5722,T7,Engineering,US2,30.5,0,T,7,1,3,1.5
5724,T6,Engineering,US1,28.1,0,T,6,1,3,2.0
5725,I6,CXI,US2,29.0,0,I,6,0,4,1.4
5726,I5,G&A,US2,30.0,0,I,5,0,4,2.0
5728,I4,Engineering,US1,34.6,0,I,4,1,4,3.1
5730,I4,CXI,US1,32.1,0,I,4,0,5,2.0
5731,I5,S&O,US1,30.9,1,I,5,0,3,2.1
5733,I4,Sales,US1,31.6,0,I,4,0,5,4.1
5734,I6,G&A,US2,33.5,0,I,6,0,4,4.0
5736,I4,G&A,US4,33.7,1,I,4,0,3,1.6
5737,T9,Engineering,US2,33.7,0,T,9,1,3,1.6
5738,T6,Engineering,US2,31.2,0,T,6,0,4,2.1
5739,I4,Product,US2,31.3,0,I,4,0,5,2.0
5741,I5,Engineering,US1,28.9,0,I,5,1,4,3.1
5746,I4,S&O,US3,32.1,0,I,4,0,4,2.0
5750,I6,Sales,US1,29.6,0,I,6,0,4,1.5
5751,I6,Engineering,US3,30.1,0,I,6,1,4,1.1
5752,I6,Engineering,US1,29.6,0,I,6,1,5,1.4
5755,T8,Product,US1,34.9,0,T,8,0,4,2.0
5757,I5,Product,US4,27.5,0,I,5,0,4,2.0
5760,I4,Engineering,US1,34.5,0,I,4,0,4,4.0
5762,T6,S&O,US3,27.8,1,T,6,1,3,2.1
5766,I6,G&A,US4,27.8,0,I,6,0,3,1.0
5773,I6,Product,US3,31.9,0,I,6,1,4,4.0
5774,I6,S&O,US4,31.0,0,I,6,0,3,1.6
5775,T6,S&O,US2,34.6,0,T,6,0,3,2.1
5777,I6,G&A,US2,34.4,0,I,6,0,4,2.0
5779,I6,G&A,US3,33.0,0,I,6,0,3,2.1
5780,I5,CXI,US1,30.2,1,I,5,0,3,1.5
5783,T8,Engineering,US3,30.8,0,T,8,1,3,1.6
5787,I6,Engineering,US1,31.2,0,I,6,1,4,1.3
5788,I4,Product,US2,33.0,0,I,4,1,3,1.1
5789,I5,CXI,US3,34.2,0,I,5,1,4,3.0
5792,I5,S&O,US2,27.5,0,I,5,0,5,2.1
